track,artist,seeds,number_of_emotion_tags,valence_tags,arousal_tags,dominance_tags,mbid,spotify_id,genre
I Am Still Here,Damien Jurado,['powerful'],4,5.566237624,4.719108911,5.212277228,4ba5573c-daeb-4cd7-abc9-f044b1f24077,69AUNUP2J6GvqSvEpYgjl5,singer-songwriter
Great Gig in the Sky,Pink Floyd,['powerful'],2,7.115,4.775,6.535,705dec64-7883-4811-84e8-500b2b99d4c4,2TjdnqlpwOjhijHCwHCP2d,rock
Prologue To History,Manic Street Preachers,['powerful'],3,6.963333333,5.04,6.23,dc3822c2-01a2-4314-83e7-1ead3056ed03,,britpop
So Hot,Ashanti,['powerful'],4,7.187722772,5.643663366,6.19019802,3a44588e-ec7e-4b82-9c94-35b8e81c1599,5bTsMtP07bXa8XYCez9kII,
Drives Me Crazy,Mano Negra,['powerful'],2,5.81,4.33,6.25,3c1f5fd8-4cb4-4967-81b1-42dbb7b9fc42,4tQ2gWpb7NKqfFfGNc1VgS,latin
Release,She Keeps Bees,['powerful'],2,4.945,4.51,6.195,608dd355-a21a-4f3a-953b-0696209e8164,3XIEjxL3Yj4AfOP8kXekiW,blues rock
Not Alone,Before Their Eyes,['powerful'],2,6.705,5.055,6.85,f1c3e228-a4bc-4686-9c81-b5789ce2f2d3,0LJeAotScUsRLSTKvGGLhG,post-hardcore
El Padrino (Adolfo de Jesus Constanzo),Church of Misery,['powerful'],1,6.46,5.41,6.95,,6BYbyn0TjgUrnBOB41Ukcx,doom metal
終わらない歌,The Blue Hearts,['powerful'],4,7.445,5.4475,6.665,b344c030-4ab5-4da7-95ef-ca477d6c11dc,,rock
Postcards from Italy (Beirut cover),Florence + the Machine,['powerful'],1,6.46,5.41,6.95,,,indie
Rain Down,David Crowder Band,['powerful'],2,5.866666667,4.323333333,5.416666667,deee5457-affa-472d-9653-32f5b16de280,0YiVJqHQJCpCapHPkG1acI,christian rock
Skin & Bones,Marianas Trench,['powerful'],4,7.2825,5.4725,6.2825,,16g9y7HUIb7ejV5s0OEgd8,pop punk
Menschenfresser,Rio Reiser,['powerful'],1,6.46,5.41,6.95,3b235fbc-df99-42d1-829b-4dc6f5e8989f,2OrtiMF2mTIUrOGPO0sSa5,singer-songwriter
Cish Cash (Feat Siouxsie Sioux,Basement Jaxx,['powerful'],1,6.46,5.41,6.95,,0CyRT096q1rEiK3F33tkfT,electronic
Shangri-La,Robert Maxwell,['powerful'],1,6.46,5.41,6.95,366da9f3-e0f0-4c2b-9e43-bc268ff0462e,4CIUnCovHwKniGIANzXgt2,easy listening
Standing In The Shadows Of Love,Barry White,['powerful'],1,6.46,5.41,6.95,74f5295f-f9fd-49ac-8e97-b77c02963a33,6AE7DK1NOnnMfOS8nvSaVE,soul
Obie Trice (skit),D12,['street-smart'],22,4.102352941,5.004705882,4.691176471,,,rap
Not Give a Fuck,Fabolous,['street-smart'],2,3.41,1.715,3.22,a799cdc2-fa86-4285-9103-56f9dd9652bd,2cpAGyRIsRo8qhDIx73jpE,hip hop
Flamboyant,Big L,['street-smart'],4,3.520588235,2.478823529,3.837647059,4dd4c3d1-4ae7-4b97-a466-0846fbaae13f,3DPp5qoKdWDqOLHFj7iXVB,rap
Granice,Eldo,['street-smart'],2,1.856666667,1.126666667,2.28,83e315d8-3871-46fc-9757-e53a046a39ab,6vfZ0qqdYWrFeI2X9q405i,hip-hop
Until The Morning (Rewound By Thievery Corporation),Thievery Corporation,['street-smart'],7,5.749512195,3.440304878,5.291829268,4ac38eb6-59ad-45ac-8bad-566b540868b5,1nsXSUBmUzPwyX9s2x0hqD,dub
Hell Yeah,dead prez,['street-smart'],2,1.145,2.335,1.42,,3ytMPZj3O74QFia7CixVaw,hip-hop
My Type,T.I.,['street-smart'],2,2.58,1.625,2.775,352f94d0-18d8-495a-95cc-13d444944d1c,1n01fvvH78ygfpPMR20HRW,hip hop
Home Of The Brave,Mr. Lif,['street-smart'],2,1.433043478,2.052173913,2.093913043,9f2ec033-3f7e-41a2-a32b-4cd82d9d4227,,hip-hop
Black Republican (ft. Jay-Z),Nas,['street-smart'],2,4,2.68,2.96,,,hip-hop
Nur Flug,Die Sterne,"['street-smart', 'cynical']",5,4.2,2.755,4.5975,da550931-c706-4084-bf9c-b76d42d12208,2OgpEqobuW5MnXjEW7zbsp,hamburger schule
Walk on the Wild Side (2003 Remaster),Lou Reed,['street-smart'],3,4.893333333,2.723333333,4.306666667,,,classic rock
Sexy Hypnotist,Luscious Jackson,"['street-smart', 'bright']",4,5.6575,4.53,4.855,49125297-5fda-4a4c-a4b5-4952ca354d41,74um0Yn9TbgskpTTxQkL6f,alternative rock
Bossy (Feat. Too Short),Kelis,['street-smart'],5,5.3,3.85,4.776,,0Eu5SrReZzaJX0NLKI8tQS,rap
What's Luv? (Clean Version) (featuring Ashanti),Fat Joe,['street-smart'],2,3.41,1.715,3.22,,,hip-hop
Der Blaue Montag,Götz Alsmann,['street-smart'],4,5.0975,1.9775,5.22,7bf4c7d1-bd69-4b1b-b7d5-79a7bd9ce713,2rz2w40mqNvOWGYrFuD7Pc,swing
Quitting Smoking Song,Princess Superstar,['street-smart'],3,3.7,3.433333333,3.583333333,,6uZUk63Got3itnuOXr4NHt,hip-hop
Se Acabo (Remix),The Beatnuts,"['street-smart', 'bravado', 'confident']",3,4.483333333,3.106666667,4.36,,5jQQzZ6WwyDV7tZ1T7eqWc,hip-hop
It'z A Setup Featuring Hannibal,Gang Starr,['street-smart'],2,3.21,1.38,3.13,,,hip-hop
Lovin' Is Really My Game,Betty Wright,['street-smart'],3,5.01,4.08,4.373333333,3b91881b-57af-446c-92b0-9c5a24a27699,07AquLuknA60N7ZTGunC6a,soul
A Song for You,Betty Wright,['street-smart'],3,5.01,4.08,4.373333333,30136fc5-a0e0-4d1f-96dc-a8c229bdb0c2,0TckoxlUfRkiDHLrLzZ3Aw,soul
Big Dreams (Prod. By Cool & Dre),The Game,['street-smart'],2,4,2.68,2.96,,,hip-hop
Pardon Me,Jean Grae,['street-smart'],2,4.18,3.2,3.605,b322dc69-a597-48b3-a4c3-86ec767c4dc9,,hip-hop
Come Thru [Move]  (Ft Busta Rhymes),DMX,['street-smart'],2,1.54,2.935,2.745,,,hip-hop
Get Ur Freak On (Feat. Nelly Furtado)  (Remix),Missy Elliott,['street-smart'],6,5.272,4.584,4.516,,,hip-hop
The Shape Of Things To Come (f,Dilated Peoples,['street-smart'],2,1.214285714,2.246428571,1.327619048,,,hip hop
Strawberry (Feat Killah Sin),Ghostface,['street-smart'],2,4.946666667,4.533333333,4,,3vJX5DodM0EljKexCfpnni,
What Now,Rihanna,['strong'],8,6.332857143,4.987142857,6.069047619,4348756a-76db-4e4b-a83b-bd64ccbdee92,0aUWfpD3PlSv3FTTKcT2rN,pop
Nothing Left to Say / Rocks,Imagine Dragons,['strong'],4,6.24,5.31,6.136,97ab1b6a-162e-4251-b8d5-a60eba9aae3c,7cBhzkTWSpHBGAiCZzSika,indie rock
Elastic Heart (feat. The Weeknd & Diplo),Sia,['strong'],1,6.81,5.14,6.54,,,pop
Mickey Mouse,Wavves,['strong'],2,7.125,4.77,6.41,2f70f751-8f5b-4e49-9060-fd0465a37320,0O8s29FMxXzhSaJN8Vlrh4,lo-fi
My Oh My,Macklemore & Ryan Lewis,['strong'],2,5.985,4.195,6.045,069480e9-bb87-4c97-b2b7-616a5a85103d,1cHy9YSifVPBV0LeX6N1GV,rap
Mama's Broken Heart,Miranda Lambert,['strong'],2,4.63,5.395,5.06,7cb43276-0686-482a-b89f-9ea59445c194,2mXsZsJBThTaJXbNcg5QD4,country
Habits,Tove Lo,['strong'],3,3.053333333,3.076666667,3.383333333,d85960af-eae4-4065-b75b-774936169fca,14OxJlLdcHNpgsm4DRwDOB,electropop
Disappear,Anberlin,['strong'],3,7.333333333,5.1,5.926666667,0e2dfa10-dfe9-496d-ac75-aa532a3d4eb7,1D9e7dCjZd8QxoyTZGKbIT,alternative rock
Ring Off,Beyoncé,['strong'],2,7.405,5.25,6.23,bdb9325f-a6bd-49be-aba2-bc06376fed19,2Z9Yid1RueNo2sHS9x4gdh,pop
Man With No Country,Flogging Molly,['strong'],1,6.81,5.14,6.54,75c051f5-91ff-4bac-91eb-12640ed20774,4bTmdaG9wgwg8DEwJiyNTM,folk
Romance,Wild Flag,['strong'],2,7.59,5.73,6.79,1acfdecb-89a5-4f89-b2ef-f18f7a788e9e,662xOLbcQsT8zFFjeADLEl,indie rock
Til It Happens To You,Lady Gaga,['strong'],3,5.366666667,4.476666667,5.233333333,,0bCCGLHflR08UVA6oJJc8I,pop
Love Her,Seether,['strong'],4,5.393,4.259,5.58725,8400f057-cafe-44c9-85d7-eb22a9d7be63,6KMrb12KAP5mk6PIx9NBt8,rock
Enemy Fire,Ryan Adams,['strong'],2,4.455,4.315,5.19,6990ca8b-eb7e-4d33-acab-79f02e77b40f,35GoXoaYmyMfIbWWxSz7RJ,rock
Crazy Ex-Girlfriend,Miranda Lambert,['strong'],2,6.936,4.992,6.488,3b6a8998-2daf-4d4b-9f14-376f38e1fe23,2E9n1Zpby16xLUPoujMUSd,country
You Stole My Money Honey,Stereophonics,['strong'],2,7.265,5.595,6.685,dea336f1-0eca-4a77-894c-9cf1f6a92c6a,77vYlHP5xRssZCBE0P1YHb,rock
Miss You,Feeder,['strong'],3,7.014878049,4.885609756,6.417073171,9bd5ba39-0b4c-4a00-b852-fd11a7b735c1,2f9U4Qpgxt07wgnKgTZHmt,rock
Peachy,Missy Higgins,['strong'],3,7.3525,5.85,6.53,53daafed-ab65-4acd-bd76-41b28f7e1e90,0hMEsPbTPc7YOLijFDP3oj,pop
Saturday Night,Natalia Kills,['strong'],3,6.563333333,4.813333333,6.306666667,738b8db4-1428-4cdf-9d95-3f4d0bf5b3ac,33PjZY2GPvncJGdgXgj3sj,pop
Not in Love,Natalia Kills,['strong'],2,4.63,5.395,5.06,f5cf3629-26ab-4553-b64d-1818c0ce71aa,2FEKztfrg6ZdCGmbjNCQEG,pop
'Cuz I Can,P!nk,['strong'],5,7.006829268,4.908292683,6.502682927,bf24f7c2-4fbd-42c9-bdf8-507a56b98f65,44otRZxkx0pbjbSBOw0npT,pop
The World's Strongest Man,Scott Walker,['strong'],3,6.656666667,4.583333333,6.003333333,3bc7a44a-d8bd-4563-a24c-e5e98b93188a,1EMTmxbUQpRRxEUczVYdfw,singer-songwriter
Stronger Than Ever,Christina Aguilera,['strong'],10,5.622105263,4.778421053,5.590526316,d24c8315-43b7-41da-9d6a-93b6dbe5a720,0GzrDJVavYZpA8Hc6MRxuU,pop
Killemall,Menomena,['strong'],1,6.81,5.14,6.54,a1d2b7bc-5660-4e74-8e44-7078e34e1541,1ic3fPMhXpUK1oRoiEE9yU,rock
Eyes Wide Open,Ashlee Simpson,['strong'],7,6.778846154,4.882692308,6.061153846,667f995e-0e7b-48aa-bc15-9539307895b9,0gte1ikKQcGjwKJjimUtvP,pop
Peace Signs,Sharon Van Etten,['strong'],1,6.81,5.14,6.54,61884c21-f5b5-46c6-abb4-263f88f90fdf,6dIBSqoqJ6VS8OWhtbDZyu,indie
Runnin' Out of Fools,Neko Case,['strong'],7,5.125,3.8925,5.1825,,6Q7QoCBNnYL6UDBygaoW58,country
Lionheart,Demi Lovato,['strong'],1,6.81,5.14,6.54,,1Mr9qXTyndSkdDKu9nc37N,pop
Scarlet,2.54,['strong'],2,5.945,4.615,5.575,14593bbc-9d42-4650-b8c4-3d7a374eb26b,6tt3r8X7VsSBhGj01aomaF,shoegaze
Why,Jamie Foxx,['strong'],3,6.463333333,5.063333333,6.03,d9b863fe-941a-4d76-84f9-067b5f472e5f,3evz5my4cRdjttxkfmJlaP,r&b
Itsumo,Feeder,['strong'],1,6.81,5.14,6.54,4fd1dee3-e40c-4416-a7c2-c4ded8316cda,1p4FMP85jz64haBc4ajSSl,rock
Oh Mississippi,Lissie,['strong'],2,5.12,4.375,5.99,5c1a56d3-280a-4260-9153-d53e7e37cbf9,1xA34EUt9ek8teSBXaC95d,alternative
Local Foreigner,Planningtorock,['strong'],2,7.405,5.25,6.23,3b4edc76-174c-4153-bc36-75f364728ec9,603t5mCPEM3dN16mUk18m6,experimental
Broke,Natalia Kills,['strong'],4,7.012296296,5.711259259,6.155037037,7c50726b-221c-411f-8fb0-1c48a098bdec,2BV27TXuto7C3TAyqH4sTt,pop
Keep It to Yourself,Kacey Musgraves,['strong'],3,4.163333333,5.343333333,4.48,d2c2a10e-d56c-4d9e-9529-c62f9d647dcd,2fG23IIy7rYN8eMNbAHcS2,country
Hello (feat. Joe Moses),Iggy Azalea,['strong'],3,7.178,4.82,6.616,,,hip-hop
Tracing Lines,Feeder,['strong'],1,6.81,5.14,6.54,789586e6-a55d-4d1c-b322-068189bec571,3FzAffSXXNPB51yil6oIMt,indie
No Time for Tears,Ashlee Simpson,['strong'],2,5.02,5.19,4.93,34ff6201-6ad6-4549-be30-de0576c74137,7eGGmFQsmyaJLOjve9xtVT,pop rock
Head Above Water,Theory of a Deadman,['strong'],1,6.81,5.14,6.54,e52ab6f3-05fc-431d-944e-820f4ecc2e1e,3fMLNSztActIWTRQF19rQA,rock
I Can't Write Left Handed,John Legend & The Roots,['strong'],3,6.656666667,3.846666667,6.403333333,bf400744-8259-48d3-b61a-a4da4ca60975,,soul
Gotta Keep Walking,Willy Mason,['strong'],3,6.746666667,4.533333333,5.77,58ba0c68-b69d-43e0-a437-035b088392b6,73Nq4Ig7SdeivhPHpNegDp,indie
Miss You,Schuyler Fisk,['strong'],2,7.13725,5.2005,6.3695,24398c05-92b5-4dee-915c-8775682e885d,0FP35akOJVcLZdH3VrsMOV,acoustic
Spectrum,Boards of Canada,['strong'],1,6.81,5.14,6.54,f6e5b40c-3286-40c7-b261-b047bdd04e8a,,electronica
Blood,Sons and Daughters,['strong'],1,6.81,5.14,6.54,50179563-06a1-4788-8335-b1a76d712748,5UgGtoBzu4mmslDkcbLduT,soundtrack
"Scherzo No. 1 in B Minor, Op. 20",Frédéric Chopin,['strong'],2,7.448095238,5.124047619,6.468214286,a44fd000-7e7a-4093-ac8d-1c265fae0883,73l910ngb0p0nlVBkJk7FA,classical
Bullet,Jessie James,['strong'],2,7.115,5.97,6.27,997b0989-04ae-42d4-b8d1-107a333f2dc9,7oooHFIEBLu4khM9bx9SWe,pop
"Pretty Soon, I Don't Know What, but Something Is Going to Happen",Norma Jean,['strong'],2,7.090869565,4.888695652,5.63826087,563fdd16-0487-4b55-9286-f5af4a1e4d69,5sTzCE87OD2jA4yOQQVvFt,hardcore
Fiction,Matchbook Romance,['strong'],1,6.81,5.14,6.54,24787bab-05c9-45d9-b4d2-322b425c0fab,5Eh4BB29dk6AbpgrKWqFlC,punk
Pass the Courvoisier,Busta Rhymes,['strong'],2,7.59,5.73,6.79,8cb1f594-d826-4490-a079-2315edae05f4,4SnTf4ixVZCfQtxHNhky0T,hip-hop
I Am Strong,Polly Scattergood,['strong'],3,3.963333333,3.076666667,3.716666667,c84270b0-f8cb-4eaa-8fc8-33a08b5b1a03,7ap7TxcqV4Bkal9rUdBCkA,alternative
Been Better,Kyla La Grange,['strong'],1,6.81,5.14,6.54,3defa565-a495-495a-b562-66c14a412e1e,5NcdQORtBDtpltSBVpUImf,indie
SOS,Papa Roach,['strong'],1,6.81,5.14,6.54,,,alternative
Mummola,PMMP,['strong'],7,6.108727273,5.268545455,5.602,35ac53f6-e65f-4a36-a204-e17cf348e2da,2Y44M7JoJxSnWdnkbKVd2x,rock
Crazy,Britney Spears,['strong'],3,7.91,5.7,6.492,699b5f8b-681f-47b5-9051-4b49d970b058,1DSJNBNhGZCigg9ll5VeZv,pop
"Make It Funky, Pt. 1",James Brown,['strong'],1,6.81,5.14,6.54,,3pNfCtcbhWwa6TouKcMTGp,funk
The Going Price For Home,The Prize Fighter Inferno,['strong'],2,6.85,3.405,6.99,3a1b3410-baaf-4141-a2f9-196c3ea88feb,7wKjWHKgxy56gVg5tHdgwt,electronic
Wine After Whiskey,Carrie Underwood,['strong'],2,4.86,5,5.045,be173945-8077-41e1-903d-36604364ca73,4WJX7VoM02pVK1fl3E4Z1u,country
I Don't Care,Skye Sweetnam,['strong'],1,6.81,5.14,6.54,b9015109-2904-4eda-973b-b96b9c8a85b6,1spxpZzSVjlEjQVEtaAJ0g,rock
Born Strong,Sepultura,['strong'],1,6.81,5.14,6.54,db5cc305-f63a-48f9-a7d2-4b768d46e1dc,3TtqZjdFNxZLkd87KoCQxD,groove metal
Steal His Heart,Emily And The Woods,['strong'],3,6.329925926,3.50762963,6.518962963,,,hip-hop
Do You Want Me?,Hilary Duff,['strong'],4,7.2275,5.0275,6.365,941462a2-5111-4fcb-ae5e-0af75374c81c,7605dJ1weU3NS2jpx7x6Ws,pop
Lemon Drop,Pistol Annies,['strong'],2,7.125,4.77,6.41,fff3d3d1-fd8e-4478-bb73-0654c6c1a430,675Oxp969Xt3KYhHvO069r,country
We Were Men,Theory of a Deadman,['strong'],1,6.81,5.14,6.54,f4ecdd81-b43c-4a66-98e3-92a23ebb8e91,6jxfov9yuX9vJQ68mjFXZ9,rock
Tough,Kellie Pickler,['strong'],1,6.81,5.14,6.54,c0b573e9-de82-4049-a557-2f606ca4b26a,4p0rN7YRrG2CQz0RQ4us0A,country
Saint Judas,Natalie Merchant,['strong'],6,4.68,4.241666667,5.191666667,de74faa8-f054-472a-b321-b63d96e7faa6,1x0afoXgpFs3SNp9OmfDVS,folk
Apologize,Luke Bryan,['strong'],3,4.69,5.06,4.893333333,968bd186-f5ff-42fd-b051-69bb0a3084d9,5Q87J0EX7neuWEqybXQhfr,country
By My Side,Dream Evil,['strong'],1,6.81,5.14,6.54,ac25f43b-e316-440c-aab6-ffc97a35ce54,49MepGYWoJnNWWHAcyjhHG,power metal
Uniform Grey,Sarah Harmer,['strong'],3,6.279148936,5.37787234,5.480851064,f10ba421-1541-411c-b0a4-e41c1ce18285,26Cw1P7n2MUwlbgkQtvq6J,acoustic
Bad Example,Pistol Annies,['strong'],2,7.125,4.77,6.41,caeba8b2-12cc-4aae-9f98-64cd463aef32,3rh7nzCYQewysfgjFMkHHe,country
This Life,Curtis Stigers & The Forest Rangers,['strong'],2,5.275,4.635,5.25,2c9786c5-5cb1-431f-b310-ea9b78025d56,,country rock
Big Talker,The Murmurs,['strong'],4,5.1325,4.5225,5.1125,fea55e13-3482-4e58-883c-285f0cbe4678,64QazHyADEDepTexEK1Sfj,alternative
Trailer For Rent,Pistol Annies,['strong'],2,7.125,4.77,6.41,17760da5-d47e-4772-bd04-e9d725ca54c2,7Bppatt7pAcCg5sr2A2BTx,country
Bloodshed,Bear McCreary,['strong'],1,6.81,5.14,6.54,54aa8fdd-2c7b-46eb-8cf3-8aba3b574fab,,soundtrack
Trouble,Bonnie McKee,['strong'],3,7.736949153,5.531864407,6.719661017,2df580d5-fc30-458b-98c1-259bd76363b7,7BgVp7EuxrvyPCQyRdmxzg,pop
Seberapa Pantas,Sheila On 7,['strong'],3,5.9175,4.0925,5.645,ffc3d5ba-1167-4855-bbe0-5ddc7e217952,1BaGfrlIWinaF77p7QASBH,dance
Housewife's Prayer,Pistol Annies,['strong'],3,5.45,4.343333333,5.553333333,44655237-5b9e-4048-8aea-064c89464c53,0FEwzyfSLoAFncKPjfyHgz,country
"Outta Me, Onto You",Ani DiFranco,['strong'],1,6.81,5.14,6.54,a5e9af29-149d-4489-a9fd-5dd2ab0f1a3d,3BCH4J8voafSumkpH0WWTs,singer-songwriter
Common (feat. Brandi Carlile),Maren Morris,['strong'],2,7.265,5.595,6.685,,4w23TYG2uP8R7pBpBexj9c,country pop
In the Way,Ani DiFranco,['strong'],1,6.81,5.14,6.54,0eea566f-cc39-4c4a-8abd-0700de57f662,1JftDVLQqeF7XdxHYzRvkj,folk
"Speak Plainly, Diana",Joe Pug,['strong'],2,7.405,5.25,6.23,79a013da-172e-4d77-a80b-15cfb0522008,2FGK9Q6zv5HfhzLMarh0ui,folk
Bloody Mother F***ing A**hole,Martha Wainwright,['strong'],6,6.001263158,5.110842105,5.387263158,,,singer-songwriter
Memphis,PJ Harvey,['strong'],5,5.028,4.432,4.402,b38be02f-9b1d-40a5-ac88-8d9a23c8d2a4,,alternative
Used,Ashley Monroe,['strong'],3,5.753333333,5.383333333,5.346666667,3238593f-c10b-41c6-afc1-26ec1afa5e2b,6n44TyASmcfi3IgdplhTHa,country
Mr. Policeman,Rick James,['strong'],2,5.38,5.11,5.79,478c2603-fd1c-4a0c-914d-a9053238c9db,1MEDV8WqV9ATzVXu6a2cXz,funk
Lonely Child,Christina Perri,['strong'],2,7.265,5.595,6.685,d66fdf25-5154-452a-845e-1d47293db0e3,4NtjeUoRBtsoy1Z0Ws9zc0,pop
Bulletproof,Steel Magnolia,['strong'],4,7.655,5.305,6.445,6846fa81-a8a9-4423-bf90-4a369ac19dff,7i8u6nC7fD37l8nMWqmW0n,country
Gimme Shelter,Paul Brady & The Forest Rangers,['strong'],2,4.567821782,4.125049505,5.81029703,fb5c8bc9-0813-4eaa-afe9-691106c74057,,soundtrack
Stack Up,Two Lone Swordsmen,['strong'],1,6.81,5.14,6.54,7732b849-e308-49a2-ade5-c7b232d07f0a,3fd8OekZV9WVhrg4fQw0xR,electro
24,Switchfoot,['strong'],2,7.405,5.25,6.23,,,rock
Sittin' Back,Res,['strong'],2,5.12,4.375,5.99,8b2a72d7-58b4-495e-8fb5-88bb7ed6575e,231Qf3haeM0fqOAh5oyf2T,soul
Devil's Son,Big L,['strong'],2,5.595,5.33,6.065,233cc0e7-a3af-4897-a422-61a9d8798837,3CEPOpg8YoulP1iueWDiPm,hip-hop
Anything But Strong,Eurythmics,['strong'],1,6.81,5.14,6.54,dd588b30-ad24-4878-a173-1e756d4eac1b,76AROszdCHvVKzr27VPJSI,pop
Best Thing You Never Had,Butch Walker,['strong'],3,4.69,3.96,5.31,04a5d9ca-5b41-4330-9be1-38b9d32201cd,2FR0GT0NWguZOf1KsKYTMn,rock
I Don't Need A Hero,Concrete Blonde,['strong'],2,4.63,5.395,5.06,2ea433e3-3e7e-4837-90ab-e56b79b342b0,2ev2a0kGIurYnFeyOTsd8f,rock
Heartplace,浜崎あゆみ,['strong'],4,6.146435644,4.739405941,5.550594059,e55b8ba3-06d8-4eac-a099-05b5049f8a9f,,j-pop
Stolen,Scuba,['strong'],1,6.81,5.14,6.54,76cc11b7-880c-43f3-9c6d-f91e9f81edbb,5z5pDX1GufDYMWva5SyL8a,dubstep
"Twoje Smutne ""Ja""",Chylińska,['strong'],2,4.67,5.67,5.325,c89227b6-e213-41b0-83f4-4a82016306a3,0upU5nIs7GjxNllzNfxpL1,rock
Hard and Strong,Alice Russell,['strong'],1,6.81,5.14,6.54,c56033a2-a4af-44b8-853f-ad83dadfd20e,4zVBu9Dl385HhDickVkQ3G,pop
Rośnie we mnie gniew,O.N.A.,['strong'],2,4.67,5.67,5.325,f5e14de7-1152-4acc-ac9b-a24e7d2c40bd,,hard rock
Dress Down,秋元薫,"['strong', 'confident']",2,7.185,4.88,6.79,15b6e0e0-5c70-440e-8073-5dc9f1a6ff54,1eyyAu5eU0EONveZhIcJDg,party
The Silence Between Us,Bob Mould,['strong'],2,7.19,5.62,6.175,32d44a31-0b2c-4182-a87a-1ab57511f33d,0KEBNRhbvjHIelQL50Hj14,indie
Your Battlefield,Susie Suh,['strong'],8,6.40125,5.09,5.83125,f56d61cf-76b5-4906-a39b-8d5609eb54a6,5grrow7FHhiTsL0no5JuUf,folk
Blow Your Mind,Nick Carter,['strong'],2,7.59,5.73,6.79,c7959698-4810-466a-b142-ac4626625d7c,5rKhimnDxwxYLfTxZUefLs,rock
Take Me On,Skin,['strong'],1,6.81,5.14,6.54,e0069816-cad5-417d-a193-7133441fd4f2,0nFXIjRdlSOmMt5VeTTMkw,rock
Sanctuary,Gareth Emery feat. Lucy Saunders,['strong'],3,5.684230769,4.235384615,3.925384615,67cabaca-1c88-46ac-aa92-4699ea244a40,1BFNs0VdsCb7miRUELoKkr,trance
Незачем,Татьяна Зыкина,['strong'],2,4.955,5.19,5.59,6a9db858-6845-4c11-8559-8575d3aa8e77,3RR42uqEDMvu3qcWhh7pNb,rock
At The Foot Of Canal Street,John Boutté,['strong'],2,7.64,5.595,6.875,a3cf04cd-a8a5-41cf-9bc2-be87784136b6,5RVxqlFxyHtPQhbuXQbDI1,happy
Decay,Tremonti,['strong'],1,6.81,5.14,6.54,f326b15a-6c9c-4ec8-99d9-25c15f6b6b15,5DOkj1SB0aI8Icp8RlvOOT,hard rock
Freedom,Melissa Ferrick,['strong'],3,5.743333333,4.026666667,5.833333333,85e153c5-155c-4aae-97bd-9f6b7b68afe8,7cqq5ebdYLSuBwQxFUd4CL,singer-songwriter
Kisses,Tracy Bonham,['strong'],2,7.405,5.25,6.23,3154ccef-51b8-4273-b1d9-b80afaff855a,02V3YcRp3YIHKQZd6X9KPu,rock
Someday Never Comes,Billy Valentine & The Forest Rangers,['strong'],3,4.84037037,4.74837037,5.749777778,,,soundtrack
紅,X Japan,['strong'],3,5.65,4.496666667,5.22,6ec92ae1-414e-4e8c-8ce8-eda67b3c0ef5,,j-rock
Flaws & All,Beyoncé,['strong'],6,7.414285714,5.292857143,6.29,,30Z84zKyyx3Hn2Af8OdwaR,soul
Wonder-Dummied,Brooke Waggoner,['strong'],4,3.8975,3.2525,4.205,84335d0c-d4cc-4c93-9575-1b695f6bfec3,3C6zNnJOJiDDczkWZhRZLE,indie
Holding Me Down,Toby Lightman,"['strong', 'light']",3,5.69,4.553333333,5.563333333,527c43e3-df26-4d99-9b8f-84be020ffc51,2jkTBMHhV0DPMCPlLjZeYQ,jazz
Behold The Night Mare,The Smashing Pumpkins,"['strong', 'bright']",2,6.825,5.07,6.46,,0ZhaIWOBZAZZE3Mwv1Ogl9,rock
Back It Up,Colette Carr,['strong'],2,7.298,6.468,6.108,e5cad4aa-9549-47ed-ab7c-62a43b059bcd,65Vc6BeflSGGUUtsjdGYMx,hip pop
This Is Love,Melissa Ferrick,['strong'],2,3.405,2.57,3.27,213d1a95-8ab0-4b71-bdf3-5d6700d1c7cd,0ppMsnk7eoijaL4Ngq7PfK,indie folk
Feel This (featuring Enation),Bethany Joy Lenz,['strong'],2,7.7025,5.305,6.075,,,singer-songwriter
"""Heroes"" [Single Version]",David Bowie,['strong'],2,6.23,5.87,6.055,,03BELBmoN7tbHBtxV6HF7j,rock
Would?,Queens of Dogtown,['strong'],1,6.81,5.14,6.54,e54a0935-3288-450e-a5fa-a3d0c99291fd,4vMkxglYcCkvFZlWRetZak,soundtrack
I HAVE BEEN A FIRE,Luke Sital-Singh,['strong'],2,6.635,5.275,6.745,4dce48cd-82e3-46d1-8f5a-2d8f0c9beba5,34nBNfhPz2fNqQ8oTFsrNr,british
Коляда,Иван Купала,['strong'],1,6.81,5.14,6.54,85127279-ee4c-4c05-8e97-9fd39eaaecfb,,russian folk
This Train Will Be Taking No Passengers,Augie March,['strong'],1,6.81,5.14,6.54,b47da2e1-3fcb-49b9-9369-863bad7e8df0,3beC5cr0Zax75d0lmERQHR,indie
Incitement to Mass Murder,Devourment,['strong'],2,7,4.97,5.93,578a46bb-c7b1-43df-afc0-e87f1547862a,1kAN3oQ6WDau68wzD5M6Mf,brutal death metal
Momentary Thief,Chris Pureka,['strong'],2,6.745,3.975,6.77,a327c239-fd4f-4e8f-b2a7-ac9761356c6b,1hKQbn5kcTihMe4kKSBALS,folk
Yashal,Elisa,['strong'],6,5.341666667,4.355,5.255,bd73628c-ba4e-4ec5-9b45-b57e2928ca1b,4AG9W0Vj8HWAz1vbhd1UYX,pop
"Oh Fields, My Fields",The Red Army Choir,['strong'],6,6.86,4.784285714,6.151428571,,3o15HyTdugKPgU8nOZsS0i,choral
